Timestamps,Seconds,Values
12/18/2020 16:28:57.618,16129.366,33.8803
12/18/2020 16:28:51.977,16123.725,34.2281
12/18/2020 16:28:02.846,16074.594,37.4706
12/18/2020 16:27:45.010,16056.758,38.7644
12/18/2020 16:27:38.996,16050.744,39.2172
12/18/2020 16:27:30.039,16041.787,39.9166
12/18/2020 16:27:13.911,16025.659,41.2016
12/18/2020 16:27:05.878,16017.626,41.8592
12/18/2020 16:27:01.768,16013.516,42.2146
12/18/2020 16:26:53.814,16005.562,42.9043
12/18/2020 16:26:50.297,16002.045,43.2234
12/18/2020 16:26:44.873,15996.621,43.6952
12/18/2020 16:26:01.287,15953.035,47.8447
12/18/2020 16:25:51.348,15943.096,48.9092
12/18/2020 16:25:43.327,15935.075,57.5196
12/18/2020 16:25:39.497,15931.245,57.5145
12/18/2020 16:25:31.481,15923.229,57.5145
12/18/2020 16:25:28.432,15920.18,57.5234
12/18/2020 16:25:04.961,15896.709,57.5029
12/18/2020 16:24:59.038,15890.786,57.5246
12/18/2020 16:24:53.194,15884.942,57.5294
12/18/2020 16:24:47.176,15878.924,57.5283
12/18/2020 16:24:40.949,15872.697,57.508
12/18/2020 16:24:29.485,15861.233,57.4997
12/18/2020 16:23:41.479,15813.227,57.4015
12/18/2020 16:23:25.633,15797.381,57.4047
12/18/2020 16:23:21.397,15793.145,57.3982
12/18/2020 16:23:13.380,15785.128,57.3828
12/18/2020 16:23:07.551,15779.299,57.3822
12/18/2020 16:23:01.410,15773.158,57.3801
12/18/2020 16:22:58.362,15770.11,57.3645
12/18/2020 16:21:54.554,15706.302,57.2338
12/18/2020 16:21:48.514,15700.262,57.2033
12/18/2020 16:21:38.656,15690.404,57.1961
12/18/2020 16:21:32.647,15684.395,57.1797
12/18/2020 16:21:24.607,15676.355,57.1636
12/18/2020 16:21:06.698,15658.446,57.1074
12/18/2020 16:21:00.572,15652.32,57.1118
12/18/2020 16:20:51.508,15643.256,57.086
12/18/2020 16:20:37.863,15629.611,57.0833
12/18/2020 16:18:47.159,15518.907,57.2307
12/18/2020 16:18:38.922,15510.67,57.2465
12/18/2020 16:18:34.888,15506.636,57.2402
12/18/2020 16:18:26.858,15498.606,57.2316
12/18/2020 16:18:21.201,15492.949,57.236
12/18/2020 16:18:08.263,15480.011,57.254
12/18/2020 16:17:55.007,15466.755,57.2463
12/18/2020 16:17:33.771,15445.519,57.2607
12/18/2020 16:17:26.138,15437.886,57.2534
12/18/2020 16:16:55.585,15407.333,57.229
12/18/2020 16:16:29.625,15381.373,57.1462
12/18/2020 16:16:23.578,15375.326,57.128
12/18/2020 16:16:17.534,15369.282,57.1517
12/18/2020 16:15:29.444,15321.192,57.1712
12/18/2020 16:15:15.957,15307.705,57.2004
12/18/2020 16:15:10.737,15302.485,57.2043
12/18/2020 16:13:51.642,15223.39,57.3164
12/18/2020 16:13:45.628,15217.376,57.3127
12/18/2020 16:13:39.982,15211.73,57.3187
12/18/2020 16:13:20.591,15192.339,57.3492
12/18/2020 16:13:12.574,15184.322,57.3382
12/18/2020 16:12:54.680,15166.428,57.3287
12/18/2020 16:12:50.632,15162.38,57.3272
12/18/2020 16:12:42.594,15154.342,57.315
12/18/2020 16:12:32.731,15144.479,57.3276
12/18/2020 16:12:24.606,15136.354,57.3052
12/18/2020 16:12:18.765,15130.513,57.2144
12/18/2020 16:12:08.212,15119.96,57.2131
12/18/2020 16:10:46.006,15037.754,57.2382
12/18/2020 16:10:42.773,15034.521,57.2378
12/18/2020 16:10:27.539,15019.287,57.2644
12/18/2020 16:10:09.595,15001.343,57.3247
12/18/2020 16:10:05.344,14997.092,57.3446
12/18/2020 16:09:59.531,14991.279,57.3498
12/18/2020 16:09:51.706,14983.454,57.3616
12/18/2020 16:09:38.339,14970.087,57.3452
12/18/2020 16:09:34.322,14966.07,57.3457
12/18/2020 16:09:26.696,14958.444,57.3786
12/18/2020 16:09:16.052,14947.8,57.4065
12/18/2020 16:08:49.674,14921.422,57.4805
12/18/2020 16:08:13.497,14885.245,57.584
12/18/2020 16:08:01.636,14873.384,57.6287
12/18/2020 16:07:58.588,14870.336,57.6255
12/18/2020 16:07:37.222,14848.97,57.7129
12/18/2020 16:07:31.393,14843.141,57.7289
12/18/2020 16:07:26.173,14837.921,57.7507
